	assembly	CDStype	host_taxid	host_domain	evidence	is_inherited	bp	numcontigs	accession	numCDS	T1_M	T1_E	T1_S	T1_RM	T2_M	T2_E	T2_RM	T3_M	T3_E	T3_RM	orphanMTases	pEndo	pRM	T4	T2G	pT4	pT2G	virus_RM	virus_MTtotal	virus_lineage
17922	GCF_000918475	refseqCDS	9598	Eukaryota	RefSeq	False	153158	1	NC_023677	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
17928	GCF_000918515	refseqCDS	305	Bacteria	RefSeq	False	40411	1	NC_023736	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
17930	GCF_000863505	refseqCDS	543	Bacteria	RefSeq	False	180500	1	NC_007023	292	0	0	0	0	3	1	1	0	0	0	2	0	0	0	0	0	0	1	3	dsDNA viruses, no RNA stage
17931	GCF_000918535	refseqCDS	246196	Bacteria	RefSeq	False	52481	1	NC_023695	90	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	dsDNA viruses, no RNA stage
17934	GCF_000918555	refseqCDS	246196	Bacteria	RefSeq	False	59672	1	NC_023747	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
17937	GCF_000918575	refseqCDS	246196	Bacteria	RefSeq	False	41650	1	NC_023705	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
17940	GCF_000918595	refseqCDS	246196	Bacteria	RefSeq	False	54411	1	NC_023721	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
17943	GCF_000918615	refseqCDS	246196	Bacteria	RefSeq	False	51308	1	NC_023709	85	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
17946	GCF_000918635	refseqCDS	246196	Bacteria	RefSeq	False	62991	1	NC_023724	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
17949	GCF_000918655	refseqCDS	246196	Bacteria	RefSeq	False	53597	1	NC_023726	94	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
17951	GCF_000863665	refseqCDS	9913	Eukaryota	UniProt	False	7276	1	NC_004197	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
17952	GCF_000918675	refseqCDS	246196	Bacteria	RefSeq	False	69641	1	NC_023741	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
17954	GCF_000863685	refseqCDS	9606	Eukaryota	UniProt	False	7434	1	NC_001596	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
17955	GCF_000918695	refseqCDS	43767	Bacteria	RefSeq	False	59231	1	NC_023722	84	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
17957	GCF_000863705	refseqCDS	9940	Eukaryota	Literature	False	7761	1	NC_001789	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
17958	GCF_000918715	refseqCDS	43767	Bacteria	RefSeq	False	76797	1	NC_023735	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
17961	GCF_000918735	refseqCDS	246196	Bacteria	RefSeq	False	71341	1	NC_023712	128	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	dsDNA viruses, no RNA stage
17963	GCF_000863745	refseqCDS	749652	Eukaryota	Literature	False	149622	1	NC_007151	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
17964	GCF_000918755	refseqCDS	246196	Bacteria	RefSeq	False	52379	1	NC_023702	95	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
17967	GCF_000918775	refseqCDS	246196	Bacteria	RefSeq	False	56461	1	NC_023728	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
17970	GCF_000918795	refseqCDS	246196	Bacteria	RefSeq	False	110569	1	NC_023690	241	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	dsDNA viruses, no RNA stage
17972	GCF_000863805	refseqCDS	9606	Eukaryota	UniProt	False	5130	1	NC_001699	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
17973	GCF_000918815	refseqCDS	246196	Bacteria	RefSeq	False	154573	1	NC_023733	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
17978	GCF_000863845	refseqCDS	9606	Eukaryota	UniProt	False	7614	1	NC_001354	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
17981	GCF_000863865	refseqCDS	10088;10090	Eukaryota	RefSeq;RefSeq, UniProt	False	5307	1	NC_001515	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
17993	GCF_000863945	refseqCDS		Eukaryota	inferred_taxonomically	True	7906	1	NC_001526	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
17994	GCF_000918955	refseqCDS	112268	Eukaryota	Literature, RefSeq	False	163023	1	NC_023848	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
17996	GCF_000863965	refseqCDS	9606	Eukaryota	UniProt	False	7723	1	NC_001587	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
17997	GCF_000918975	refseqCDS	55601	Bacteria	RefSeq	False	66316	1	NC_023863	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
17999	GCF_000863985	refseqCDS	9913	Eukaryota	UniProt	False	7945	1	NC_001522	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18005	GCF_000864025	refseqCDS	51589	Archaea	RefSeq	False	30889	1	NC_007217	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18015	GCF_000919095	refseqCDS	1049777	Eukaryota	RefSeq	False	8194	1	NC_023873	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18020	GCF_000864125	refseqCDS	7111	Eukaryota	Literature	False	134394	1	NC_007383	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18026	GCF_000864165	refseqCDS	1396	Bacteria	RefSeq	False	37253	1	NC_007458	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18032	GCF_000864205	refseqCDS	278678	Bacteria	RefSeq	False	63649	1	NC_006938	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18033	GCF_000919215	refseqCDS	246196	Bacteria	RefSeq	False	48984	1	NC_023692	82	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
18036	GCF_000919235	refseqCDS	246196	Bacteria	RefSeq	False	53142	1	NC_023720	92	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	dsDNA viruses, no RNA stage
18039	GCF_000919255	refseqCDS	246196	Bacteria	RefSeq	False	53169	1	NC_023707	94	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18042	GCF_000919275	refseqCDS	246196	Bacteria	RefSeq	False	76260	1	NC_023689	140	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
18045	GCF_000919295	refseqCDS	246196	Bacteria	RefSeq	False	68720	1	NC_023711	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18047	GCF_000864305	refseqCDS	9913	Eukaryota	Literature	False	7412	1	NC_007612	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18048	GCF_000919315	refseqCDS	246196	Bacteria	RefSeq	False	51421	1	NC_023704	85	0	0	0	0	2	1	1	0	0	0	1	0	0	0	0	0	0	1	2	dsDNA viruses, no RNA stage
18051	GCF_000919335	refseqCDS	246196	Bacteria	RefSeq	False	106327	1	NC_023738	216	0	0	0	0	2	2	1	0	0	0	1	0	0	0	0	0	0	1	2	dsDNA viruses, no RNA stage
18054	GCF_000919355	refseqCDS	246196	Bacteria	RefSeq	False	53684	1	NC_023723	99	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	dsDNA viruses, no RNA stage
18057	GCF_000919375	refseqCDS	246196	Bacteria	RefSeq	False	68311	1	NC_023740	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18060	GCF_000919395	refseqCDS	246196	Bacteria	RefSeq	False	52288	1	NC_023713	103	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
18063	GCF_000919415	refseqCDS	246196	Bacteria	RefSeq	False	68494	1	NC_023727	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18066	GCF_000919435	refseqCDS	246196	Bacteria	RefSeq	False	53003	1	NC_023687	96	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18068	GCF_000864445	refseqCDS	1392;526977	Bacteria	RefSeq;RefSeq	False	40867	1	NC_007734	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18069	GCF_000919455	refseqCDS	632	Bacteria	RefSeq	False	38616	1	NC_023715	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18074	GCF_000864485	refseqCDS	7088;39466	Eukaryota	UniProt;Literature	False	132959	1	NC_007767	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18077	GCF_000864505	refseqCDS	287	Bacteria	RefSeq	False	42999	1	NC_007806	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18080	GCF_000864525	refseqCDS	287	Bacteria	RefSeq	False	66015	1	NC_007810	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18090	GCF_000919595	refseqCDS	246196	Bacteria	RefSeq	False	52136	1	NC_023862	98	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18092	GCF_000864605	refseqCDS	176086	Eukaryota	RefSeq	False	5278	1	NC_007923	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18095	GCF_000864625	refseqCDS	1496	Bacteria	RefSeq, UniProt	False	53325	1	NC_007917	79	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	3	dsDNA viruses, no RNA stage
18098	GCF_000864645	refseqCDS	662	Bacteria	RefSeq	False	39503	1	NC_007149	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18101	GCF_000864665	refseqCDS	9860	Eukaryota	UniProt	False	8095	1	NC_001524	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18110	GCF_000864725	refseqCDS		Eukaryota	inferred_taxonomically	True	7759	1	NC_001676	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18111	GCF_000919755	refseqCDS	34869	Eukaryota	RefSeq	False	7256	1	NC_023895	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18125	GCF_000864825	refseqCDS	9606	Eukaryota	Literature	False	7438	1	NC_005134	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18128	GCF_000864845	refseqCDS	9606	Eukaryota	UniProt	False	7353	1	NC_001457	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18135	GCF_000919915	refseqCDS	562;37762	Bacteria	;	False	169148	1	NC_024124	273	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18137	GCF_000864905	refseqCDS	9606	Eukaryota	UniProt	False	7919	1	NC_001576	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18138	GCF_000919935	refseqCDS	83334	Bacteria	RefSeq	False	139020	1	NC_024134	218	0	0	0	0	2	1	1	0	0	0	1	0	0	0	0	0	0	1	2	dsDNA viruses, no RNA stage
18140	GCF_000864925	refseqCDS	9606	Eukaryota	UniProt	False	7961	1	NC_001586	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18141	GCF_000919955	refseqCDS	1363	Bacteria	RefSeq	False	18899	1	NC_024149	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18143	GCF_000864945	refseqCDS	9606	Eukaryota	Literature	False	7860	1	NC_001352	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18144	GCF_000919975	refseqCDS	246196	Bacteria	RefSeq	False	65243	1	NC_024138	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18147	GCF_000919995	refseqCDS	246196	Bacteria	RefSeq	False	42392	1	NC_024135	60	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
18150	GCF_000920015	refseqCDS	9704	Eukaryota	Literature	False	31709	1	NC_024150	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18153	GCF_000920035	refseqCDS	149539	Bacteria	RefSeq	False	42764	1	NC_024204	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18156	GCF_000920055	refseqCDS	1428	Bacteria		False	158750	1	NC_024211	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18159	GCF_000920075	refseqCDS	246196	Bacteria	RefSeq	False	70506	1	NC_023691	110	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18162	GCF_000920095	refseqCDS	246196	Bacteria	RefSeq	False	153882	1	NC_023714	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18165	GCF_000920115	refseqCDS	246196	Bacteria	RefSeq	False	50844	1	NC_023710	94	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18168	GCF_000920135	refseqCDS	246196	Bacteria	RefSeq	False	57387	1	NC_023746	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	dsDNA viruses, no RNA stage
18171	GCF_000920155	refseqCDS	246196	Bacteria	RefSeq	False	43036	1	NC_023729	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	dsDNA viruses, no RNA stage
18174	GCF_000920175	refseqCDS	43767	Bacteria	RefSeq	False	75772	1	NC_023706	105	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
18177	GCF_000920195	refseqCDS	645	Bacteria	Literature, RefSeq	False	222006	1	NC_023688	330	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18180	GCF_000920215	refseqCDS	43767	Bacteria	RefSeq	False	78064	1	NC_023694	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18182	GCF_000865225	refseqCDS	929505	Bacteria	Literature	False	185683	1	NC_007581	198	0	0	0	0	2	0	0	0	0	0	2	0	0	1	0	0	0	1	2	dsDNA viruses, no RNA stage
18183	GCF_000920235	refseqCDS	28141	Bacteria	RefSeq	False	151924	1	NC_023717	281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18185	GCF_000865245	refseqCDS	562	Bacteria	RefSeq	False	46219	1	NC_007603	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18186	GCF_000920255	refseqCDS	246196	Bacteria	RefSeq	False	64613	1	NC_023703	94	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	1	2	dsDNA viruses, no RNA stage
18189	GCF_000920275	refseqCDS	246196	Bacteria	RefSeq	False	48420	1	NC_023697	78	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
18192	GCF_000920295	refseqCDS	246196	Bacteria	RefSeq	False	68711	1	NC_023742	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18195	GCF_000920315	refseqCDS	246196	Bacteria	RefSeq	False	69864	1	NC_023701	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18200	GCF_000865345	refseqCDS	9541;9544;9545;9556;9606;90387	Eukaryota	UniProt;UniProt;UniProt;RefSeq;UniProt;UniProt	False	156487	1	NC_007653	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18201	GCF_000920355	refseqCDS	140095	Eukaryota		False	37328	1	NC_023841	51	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
18203	GCF_000865365	refseqCDS	338	Bacteria		False	46643	1	NC_007710	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18204	GCF_000920375	refseqCDS	9654	Eukaryota	RefSeq	False	5016	1	NC_023845	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18207	GCF_000920395	refseqCDS	9615	Eukaryota	RefSeq	False	8228	1	NC_023852	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18216	GCF_000920475	refseqCDS	555	Bacteria	RefSeq	False	55098	1	NC_023865	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18218	GCF_000865465	refseqCDS	287	Bacteria	RefSeq	False	39199	1	NC_007805	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18221	GCF_000865485	refseqCDS	287	Bacteria	RefSeq	False	59446	1	NC_007809	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18225	GCF_000920535	refseqCDS	9793	Eukaryota	RefSeq	False	7467	1	NC_023882	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18230	GCF_000865565	refseqCDS	9606	Eukaryota	UniProt	False	7348	1	NC_001458	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18234	GCF_000920595	refseqCDS	9238	Eukaryota	RefSeq	False	7637	1	NC_023894	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18245	GCF_000865665	refseqCDS	9606	Eukaryota	UniProt	False	7857	1	NC_001357	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18248	GCF_000865685	refseqCDS	9606	Eukaryota	UniProt	False	7856	1	NC_001593	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18261	GCF_000920775	refseqCDS	615	Bacteria	RefSeq	False	167266	1	NC_024121	275	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18263	GCF_000865785	refseqCDS	83334	Bacteria	RefSeq	False	46072	1	NC_007291	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18264	GCF_000920795	refseqCDS	83334	Bacteria	RefSeq	False	108483	1	NC_024139	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18267	GCF_000920815	refseqCDS	562	Bacteria	RefSeq	False	56702	1	NC_024146	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18269	GCF_000865825	refseqCDS	2903	Eukaryota	Literature, RefSeq, UniProt	False	407339	1	NC_007346	472	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18270	GCF_000920835	refseqCDS	246196	Bacteria	RefSeq	False	57315	1	NC_024147	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18272	GCF_000865845	refseqCDS	269667	Archaea	RefSeq, UniProt	False	62730	1	NC_007409	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18273	GCF_000920855	refseqCDS	246196	Bacteria	RefSeq	False	50101	1	NC_024148	91	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18276	GCF_000920875	refseqCDS	1351	Bacteria	RefSeq	False	55726	1	NC_024212	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18278	GCF_000865925	refseqCDS	292	Bacteria	RefSeq	False	44856	1	NC_007497	81	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
18279	GCF_000920895	refseqCDS	1428	Bacteria		False	159837	1	NC_024205	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18282	GCF_000920915	refseqCDS	1358	Bacteria	RefSeq	False	53513	1	NC_024203	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18285	GCF_000920935	refseqCDS	1428	Bacteria	RefSeq	False	160541	1	NC_024216	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18288	GCF_000920955	refseqCDS	1358	Bacteria	RefSeq	False	54452	1	NC_024215	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18290	GCF_000866005	refseqCDS	36229	Eukaryota	UniProt	False	5230	1	NC_007611	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18291	GCF_000920975	refseqCDS	246196	Bacteria	RefSeq	False	67383	1	NC_024209	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18296	GCF_000866045	refseqCDS	562	Bacteria	RefSeq, UniProt	False	45251	1	NC_007637	62	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18297	GCF_000921015	refseqCDS	9913	Eukaryota	RefSeq	False	144898	1	NC_024303	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18303	GCF_000921055	refseqCDS	317	Bacteria	RefSeq	False	51090	1	NC_024365	52	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
18306	GCF_000921075	refseqCDS	1282	Bacteria	Literature	False	93794	1	NC_024355	142	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
18309	GCF_000921095	refseqCDS	103796	Bacteria	RefSeq	False	40472	1	NC_024362	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18312	GCF_000921115	refseqCDS	1352	Bacteria	RefSeq	False	42597	1	NC_024356	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18315	GCF_000921135	refseqCDS	1639	Bacteria	Literature, RefSeq	False	133048	1	NC_024359	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18317	GCF_000866205	refseqCDS	83334	Bacteria	RefSeq	False	39104	1	NC_007804	55	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
18318	GCF_000921155	refseqCDS	393119	Bacteria	Literature	False	66676	1	NC_024392	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18320	GCF_000866225	refseqCDS	287	Bacteria	RefSeq	False	43365	1	NC_007807	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18321	GCF_000921175	refseqCDS	1245	Bacteria	RefSeq	False	28022	1	NC_024388	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18324	GCF_000921195	refseqCDS	33968	Bacteria	RefSeq	False	28193	1	NC_024385	41	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
18342	GCF_000921315	refseqCDS	8930	Eukaryota	RefSeq	False	45480	1	NC_024474	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18344	GCF_000866385	refseqCDS	9796	Eukaryota	RefSeq, UniProt	False	7610	1	NC_003748	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18347	GCF_000866405	refseqCDS	9606	Eukaryota	UniProt	False	7815	1	NC_001356	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18359	GCF_000866485	refseqCDS	9606	Eukaryota	UniProt	False	7855	1	NC_001583	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18362	GCF_000866505	refseqCDS	9606	Eukaryota	UniProt	False	7746	1	NC_001531	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
18384	GCF_000921595	refseqCDS	9796	Eukaryota	RefSeq	False	151601	1	NC_024771	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
