#orgid	T1_M	T1_E	T1_S	T1_RM	T2_M	T2_E	T2_RM	T3_M	T3_E	T3_RM	orphanMTases	pEndo	pRM	T4	T2G	pT4	pT2G
GCA_002828205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001963515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002828225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001963535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002828245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001963555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002828265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001963575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002828285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001963595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002828305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001963615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002828325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001963635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002828345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001963655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002828365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001963675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002828385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001963695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002828405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001963715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002828425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001963735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002828445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001963755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002828465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001963775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002828485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001963795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002828505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001963815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002828525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001963835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002828545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001963855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002828565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001963875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002828585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001963895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002828605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001963915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002828625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001963935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002828645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001963955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002828665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001963975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002828685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001963995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002828705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001964015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002828725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001964035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002828745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001964055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002828765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001964075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002828785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001964095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002828805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001964115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002828825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001964135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002828845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001964155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002828865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001964175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002828885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001964195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002828905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001964215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002828925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001964235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002828945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001964255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002828965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001964275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002828985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001964295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002829005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001964315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002829025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001964335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002829045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001964355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002829065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001964375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002829085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001964395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002829105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001964415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002829125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001964435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002829145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001964455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002829165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001964475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002829185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001964495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002829205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001964515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002829225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001964535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002829245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001964555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002829265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001964575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002829285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001964595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002829305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001964615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002829325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001964635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002829345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001964655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002829365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001964675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002829385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001964695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002829405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001964715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002829425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001964735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002829445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001964755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002829465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001964775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002829485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001964795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002829505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001964815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002829525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001964835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002829545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001964855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002829565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001964875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002829585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001964895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002829605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001964915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002829645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001964935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002829665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001964955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002829685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001964975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002829705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001964995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002829725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001965015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002829745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001965035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002829765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001965055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002829785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001965075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002829805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001965095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002829845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001965115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002829865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001965135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002829885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001965155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002829905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001965175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002829925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001965195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002829945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001965215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002829965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001965235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002829985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001965255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002830005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001965275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002830025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001965295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002830045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001965315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002830065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001965335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002830085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001965355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002830105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001965375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002830125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001965395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002830145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001965415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002830165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001965435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002830185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001965455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002830205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001965475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002830225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001965495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002830245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001965515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002830265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001965535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002830285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001965555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002830305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001965575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002830325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001965595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002830345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001965615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002830365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001965635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002830385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001965655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002830405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001965675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002830425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001965695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002830445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001965715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002830465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001965735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002830485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001965755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002830505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001965775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002830525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001965795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002830545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001965815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002830565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001965835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002830585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001965855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002830605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001965875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002830625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001965895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002830645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001965915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002830665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001965935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002830685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001965955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002830705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001965975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002830725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001965995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002830745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001966015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002830765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001966035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002830785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001966055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002830805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001966075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002830825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001966095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002830845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001966115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002830865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001966135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002830885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001966155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002830905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001966175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002830925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001966195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002830945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001966215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002830965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001966235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002830985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001966255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002831005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001966275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002831025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001966295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002831045	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_001966315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002831065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001966335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002831085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001966355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002831105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001966375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002831125	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCF_001966395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002831145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001966415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002831165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001966435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002831185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001966455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002831205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001966475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002831225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001966495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002831245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001966515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002831265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001966535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002831285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001966555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002831305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001966575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002831325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001966595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002831345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001966615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002831365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001966635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002831385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001966655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002831405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001966675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002833505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001966695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002833525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001966715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002833545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001966735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002833565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001966755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002833585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001966775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002833605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_001966795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002833625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
